,image_path,age,age_category,class,gender,ethnicity
8712,28_1_1_20170112213628607.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
8713,30_1_0_20170117160402167.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8714,28_0_1_20170117020909688.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
8715,48_0_0_20170116233057278.jpg.chip.jpg,48,"(45, 60]",6,0,0.0
8716,30_1_1_20170112235107208.jpg.chip.jpg,30,"(20, 30]",4,1,1.0
8717,60_0_0_20170120220406122.jpg.chip.jpg,60,"(45, 60]",6,0,0.0
8718,50_0_0_20170120222230975.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
8719,64_0_0_20170104185849414.jpg.chip.jpg,64,"(60, 100]",7,0,0.0
8720,3_1_3_20161219225530536.jpg.chip.jpg,3,"(0, 5]",0,1,3.0
8721,68_1_1_20170116161411128.jpg.chip.jpg,68,"(60, 100]",7,1,1.0
8722,35_0_4_20170104011337576.jpg.chip.jpg,35,"(30, 45]",5,0,4.0
8723,35_0_3_20170119211339158.jpg.chip.jpg,35,"(30, 45]",5,0,3.0
8724,30_1_0_20170117141830737.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8725,13_1_0_20170109205106776.jpg.chip.jpg,13,"(10, 15]",2,1,0.0
8726,45_0_3_20170119201255635.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
8727,47_1_0_20170103183432930.jpg.chip.jpg,47,"(45, 60]",6,1,0.0
8728,83_1_0_20170120230224530.jpg.chip.jpg,83,"(60, 100]",7,1,0.0
8729,90_1_0_20170110182426286.jpg.chip.jpg,90,"(60, 100]",7,1,0.0
8730,37_1_0_20170103183016626.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
8731,41_0_0_20170111181750384.jpg.chip.jpg,41,"(30, 45]",5,0,0.0
8732,36_0_1_20170116193844474.jpg.chip.jpg,36,"(30, 45]",5,0,1.0
8733,30_1_2_20170104020950540.jpg.chip.jpg,30,"(20, 30]",4,1,2.0
8734,38_0_0_20170117153835602.jpg.chip.jpg,38,"(30, 45]",5,0,0.0
8735,18_1_1_20170117140433352.jpg.chip.jpg,18,"(15, 20]",3,1,1.0
8736,38_0_2_20170119193322618.jpg.chip.jpg,38,"(30, 45]",5,0,2.0
8737,20_1_3_20170119180826861.jpg.chip.jpg,20,"(15, 20]",3,1,3.0
8738,30_0_3_20170119195759283.jpg.chip.jpg,30,"(20, 30]",4,0,3.0
8739,55_1_1_20170112221944068.jpg.chip.jpg,55,"(45, 60]",6,1,1.0
8740,39_1_0_20170105172852709.jpg.chip.jpg,39,"(30, 45]",5,1,0.0
8741,35_1_0_20170109141753176.jpg.chip.jpg,35,"(30, 45]",5,1,0.0
8742,55_0_1_20170113195601362.jpg.chip.jpg,55,"(45, 60]",6,0,1.0
8743,56_1_3_20170109141502576.jpg.chip.jpg,56,"(45, 60]",6,1,3.0
8744,68_0_2_20170116193700812.jpg.chip.jpg,68,"(60, 100]",7,0,2.0
8745,8_0_0_20170103210825483.jpg.chip.jpg,8,"(5, 10]",1,0,0.0
8746,55_0_0_20170117185717337.jpg.chip.jpg,55,"(45, 60]",6,0,0.0
8747,61_0_3_20170119211815067.jpg.chip.jpg,61,"(60, 100]",7,0,3.0
8748,73_0_0_20170117204851351.jpg.chip.jpg,73,"(60, 100]",7,0,0.0
8749,30_1_0_20170117171606522.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8750,20_0_1_20170116010734667.jpg.chip.jpg,20,"(15, 20]",3,0,1.0
8751,43_1_1_20170117193944155.jpg.chip.jpg,43,"(30, 45]",5,1,1.0
8752,49_1_3_20170109141445294.jpg.chip.jpg,49,"(45, 60]",6,1,3.0
8753,65_0_0_20170111201117758.jpg.chip.jpg,65,"(60, 100]",7,0,0.0
8754,28_0_1_20170113134755546.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
8755,16_1_4_20170103224851136.jpg.chip.jpg,16,"(15, 20]",3,1,4.0
8756,8_1_0_20170109203448247.jpg.chip.jpg,8,"(5, 10]",1,1,0.0
8757,60_0_3_20170119205757055.jpg.chip.jpg,60,"(45, 60]",6,0,3.0
8758,28_0_3_20170119163006483.jpg.chip.jpg,28,"(20, 30]",4,0,3.0
8759,54_0_1_20170113151911864.jpg.chip.jpg,54,"(45, 60]",6,0,1.0
8760,30_1_0_20170109001620649.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8761,58_0_1_20170111210843429.jpg.chip.jpg,58,"(45, 60]",6,0,1.0
8762,62_0_0_20170111210035323.jpg.chip.jpg,62,"(60, 100]",7,0,0.0
8763,67_1_0_20170120223746014.jpg.chip.jpg,67,"(60, 100]",7,1,0.0
8764,9_0_0_20170110224411209.jpg.chip.jpg,9,"(5, 10]",1,0,0.0
8765,49_0_0_20170104185843894.jpg.chip.jpg,49,"(45, 60]",6,0,0.0
8766,58_0_1_20170113185358000.jpg.chip.jpg,58,"(45, 60]",6,0,1.0
8767,29_0_0_20170119195149987.jpg.chip.jpg,29,"(20, 30]",4,0,0.0
8768,35_1_0_20170113005254692.jpg.chip.jpg,35,"(30, 45]",5,1,0.0
8769,42_0_0_20170113182201676.jpg.chip.jpg,42,"(30, 45]",5,0,0.0
8770,50_0_2_20170117154145796.jpg.chip.jpg,50,"(45, 60]",6,0,2.0
8771,36_1_0_20170117135900421.jpg.chip.jpg,36,"(30, 45]",5,1,0.0
8772,42_0_2_20170104204819596.jpg.chip.jpg,42,"(30, 45]",5,0,2.0
8773,9_0_0_20170110220449969.jpg.chip.jpg,9,"(5, 10]",1,0,0.0
8774,20_1_0_20170119153410801.jpg.chip.jpg,20,"(15, 20]",3,1,0.0
8775,53_0_1_20170116191725055.jpg.chip.jpg,53,"(45, 60]",6,0,1.0
8776,53_0_1_20170116192938845.jpg.chip.jpg,53,"(45, 60]",6,0,1.0
8777,54_1_0_20170117171658965.jpg.chip.jpg,54,"(45, 60]",6,1,0.0
8778,5_1_4_20161223230106795.jpg.chip.jpg,5,"(0, 5]",0,1,4.0
8779,50_0_0_20170104212118221.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
8780,9_0_0_20170120133313910.jpg.chip.jpg,9,"(5, 10]",1,0,0.0
8781,29_1_1_20170114024847193.jpg.chip.jpg,29,"(20, 30]",4,1,1.0
8782,74_0_1_20170113184556176.jpg.chip.jpg,74,"(60, 100]",7,0,1.0
8783,40_0_1_20170117141443985.jpg.chip.jpg,40,"(30, 45]",5,0,1.0
8784,70_0_0_20170104213624677.jpg.chip.jpg,70,"(60, 100]",7,0,0.0
8785,55_0_2_20170104023125269.jpg.chip.jpg,55,"(45, 60]",6,0,2.0
8786,60_1_3_20170119171437890.jpg.chip.jpg,60,"(45, 60]",6,1,3.0
8787,48_1_2_20170109002813437.jpg.chip.jpg,48,"(45, 60]",6,1,2.0
8788,76_0_0_20170120224044694.jpg.chip.jpg,76,"(60, 100]",7,0,0.0
8789,8_1_1_20170109203648153.jpg.chip.jpg,8,"(5, 10]",1,1,1.0
8790,38_0_4_20170116215608653.jpg.chip.jpg,38,"(30, 45]",5,0,4.0
8791,56_1_0_20170110131719553.jpg.chip.jpg,56,"(45, 60]",6,1,0.0
8792,4_0_2_20161219160939189.jpg.chip.jpg,4,"(0, 5]",0,0,2.0
8793,17_0_3_20170117134709342.jpg.chip.jpg,17,"(15, 20]",3,0,3.0
8794,28_0_1_20170117015443654.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
8795,20_0_0_20170117140842001.jpg.chip.jpg,20,"(15, 20]",3,0,0.0
8796,28_0_1_20170113174923924.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
8797,37_1_1_20170116164005950.jpg.chip.jpg,37,"(30, 45]",5,1,1.0
8798,14_0_3_20170104013434256.jpg.chip.jpg,14,"(10, 15]",2,0,3.0
8799,14_1_0_20170119150832998.jpg.chip.jpg,14,"(10, 15]",2,1,0.0
8800,18_0_0_20170110232448997.jpg.chip.jpg,18,"(15, 20]",3,0,0.0
8801,30_0_0_20170104201611041.jpg.chip.jpg,30,"(20, 30]",4,0,0.0
8802,8_1_0_20170109204910999.jpg.chip.jpg,8,"(5, 10]",1,1,0.0
8803,60_0_0_20170116235438949.jpg.chip.jpg,60,"(45, 60]",6,0,0.0
8804,4_0_2_20161219164003879.jpg.chip.jpg,4,"(0, 5]",0,0,2.0
8805,56_1_0_20170120134758144.jpg.chip.jpg,56,"(45, 60]",6,1,0.0
8806,46_0_0_20170119150223726.jpg.chip.jpg,46,"(45, 60]",6,0,0.0
8807,14_0_0_20170116201237010.jpg.chip.jpg,14,"(10, 15]",2,0,0.0
8808,35_1_0_20170113001200131.jpg.chip.jpg,35,"(30, 45]",5,1,0.0
8809,28_1_2_20170116162424590.jpg.chip.jpg,28,"(20, 30]",4,1,2.0
8810,28_1_1_20170117020151221.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
8811,5_1_4_20170103212918548.jpg.chip.jpg,5,"(0, 5]",0,1,4.0
8812,41_0_0_20170105173537165.jpg.chip.jpg,41,"(30, 45]",5,0,0.0
8813,35_0_3_20170119171459001.jpg.chip.jpg,35,"(30, 45]",5,0,3.0
8814,47_0_0_20170117160016192.jpg.chip.jpg,47,"(45, 60]",6,0,0.0
8815,16_0_0_20170110232742700.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
8816,65_0_3_20170105180657742.jpg.chip.jpg,65,"(60, 100]",7,0,3.0
8817,71_0_0_20170111204446510.jpg.chip.jpg,71,"(60, 100]",7,0,0.0
8818,58_0_3_20170104220928390.jpg.chip.jpg,58,"(45, 60]",6,0,3.0
8819,44_1_1_20170113011544238.jpg.chip.jpg,44,"(30, 45]",5,1,1.0
8820,4_1_2_20161219142742801.jpg.chip.jpg,4,"(0, 5]",0,1,2.0
8821,49_0_3_20170104214709125.jpg.chip.jpg,49,"(45, 60]",6,0,3.0
8822,62_1_0_20170110122421679.jpg.chip.jpg,62,"(60, 100]",7,1,0.0
8823,70_1_0_20170110123134893.jpg.chip.jpg,70,"(60, 100]",7,1,0.0
8824,35_1_0_20170104165729457.jpg.chip.jpg,35,"(30, 45]",5,1,0.0
8825,9_0_1_20170110215500987.jpg.chip.jpg,9,"(5, 10]",1,0,1.0
8826,16_1_0_20170109205435776.jpg.chip.jpg,16,"(15, 20]",3,1,0.0
8827,38_1_3_20170105001035965.jpg.chip.jpg,38,"(30, 45]",5,1,3.0
8828,42_0_3_20170119204433431.jpg.chip.jpg,42,"(30, 45]",5,0,3.0
8829,9_0_2_20161219192439379.jpg.chip.jpg,9,"(5, 10]",1,0,2.0
8830,19_1_4_20170109192214298.jpg.chip.jpg,19,"(15, 20]",3,1,4.0
8831,51_1_0_20170110140837714.jpg.chip.jpg,51,"(45, 60]",6,1,0.0
8832,29_0_1_20170117104536614.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
8833,43_0_1_20170117175231213.jpg.chip.jpg,43,"(30, 45]",5,0,1.0
8834,15_0_0_20170104002211388.jpg.chip.jpg,15,"(10, 15]",2,0,0.0
8835,40_0_0_20170104204933500.jpg.chip.jpg,40,"(30, 45]",5,0,0.0
8836,35_1_3_20170117173702817.jpg.chip.jpg,35,"(30, 45]",5,1,3.0
8837,37_0_1_20170117191953052.jpg.chip.jpg,37,"(30, 45]",5,0,1.0
8838,56_1_3_20170109142228705.jpg.chip.jpg,56,"(45, 60]",6,1,3.0
8839,29_0_1_20170113133331563.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
8840,35_1_1_20170117141052934.jpg.chip.jpg,35,"(30, 45]",5,1,1.0
8841,29_0_3_20170119164049077.jpg.chip.jpg,29,"(20, 30]",4,0,3.0
8842,30_1_0_20170117092656822.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8843,8_0_2_20170117192413109.jpg.chip.jpg,8,"(5, 10]",1,0,2.0
8844,54_0_1_20170117142808120.jpg.chip.jpg,54,"(45, 60]",6,0,1.0
8845,29_1_0_20170103163303377.jpg.chip.jpg,29,"(20, 30]",4,1,0.0
8846,4_1_3_20170119212114153.jpg.chip.jpg,4,"(0, 5]",0,1,3.0
8847,30_0_1_20170117142125041.jpg.chip.jpg,30,"(20, 30]",4,0,1.0
8848,37_0_3_20170119202502352.jpg.chip.jpg,37,"(30, 45]",5,0,3.0
8849,77_1_0_20170110160644117.jpg.chip.jpg,77,"(60, 100]",7,1,0.0
8850,62_0_0_20170104213020629.jpg.chip.jpg,62,"(60, 100]",7,0,0.0
8851,30_1_0_20170103180631960.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8852,86_0_3_20170111223908826.jpg.chip.jpg,86,"(60, 100]",7,0,3.0
8853,28_1_0_20170117180704448.jpg.chip.jpg,28,"(20, 30]",4,1,0.0
8854,51_1_0_20170110154635631.jpg.chip.jpg,51,"(45, 60]",6,1,0.0
8855,54_1_0_20170104184901670.jpg.chip.jpg,54,"(45, 60]",6,1,0.0
8856,39_1_2_20170103182754641.jpg.chip.jpg,39,"(30, 45]",5,1,2.0
8857,8_0_0_20170110215618155.jpg.chip.jpg,8,"(5, 10]",1,0,0.0
8858,62_0_1_20170113190628890.jpg.chip.jpg,62,"(60, 100]",7,0,1.0
8859,36_0_3_20170119195506419.jpg.chip.jpg,36,"(30, 45]",5,0,3.0
8860,55_0_3_20170119204827472.jpg.chip.jpg,55,"(45, 60]",6,0,3.0
8861,39_0_0_20170117154233939.jpg.chip.jpg,39,"(30, 45]",5,0,0.0
8862,28_0_2_20161219192654931.jpg.chip.jpg,28,"(20, 30]",4,0,2.0
8863,28_0_3_20170119194513954.jpg.chip.jpg,28,"(20, 30]",4,0,3.0
8864,39_1_1_20170112234541208.jpg.chip.jpg,39,"(30, 45]",5,1,1.0
8865,56_1_0_20170110141434080.jpg.chip.jpg,56,"(45, 60]",6,1,0.0
8866,17_0_1_20170110232231513.jpg.chip.jpg,17,"(15, 20]",3,0,1.0
8867,50_0_0_20170109010653014.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
8868,16_0_0_20170110232315216.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
8869,28_1_3_20170119204506255.jpg.chip.jpg,28,"(20, 30]",4,1,3.0
8870,12_1_0_20170109200904988.jpg.chip.jpg,12,"(10, 15]",2,1,0.0
8871,45_0_0_20170116224641273.jpg.chip.jpg,45,"(30, 45]",5,0,0.0
8872,30_0_3_20170119195740600.jpg.chip.jpg,30,"(20, 30]",4,0,3.0
8873,9_0_0_20170110220442681.jpg.chip.jpg,9,"(5, 10]",1,0,0.0
8874,13_1_0_20170109214635943.jpg.chip.jpg,13,"(10, 15]",2,1,0.0
8875,37_0_0_20170117164409579.jpg.chip.jpg,37,"(30, 45]",5,0,0.0
8876,42_0_0_20170117154729044.jpg.chip.jpg,42,"(30, 45]",5,0,0.0
8877,59_0_0_20170104185522222.jpg.chip.jpg,59,"(45, 60]",6,0,0.0
8878,43_0_4_20170117204014422.jpg.chip.jpg,43,"(30, 45]",5,0,4.0
8879,28_0_2_20170116162019874.jpg.chip.jpg,28,"(20, 30]",4,0,2.0
8880,4_1_4_20161221193352350.jpg.chip.jpg,4,"(0, 5]",0,1,4.0
8881,17_1_4_20170103233523157.jpg.chip.jpg,17,"(15, 20]",3,1,4.0
8882,29_0_1_20170116203358423.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
8883,45_0_3_20170119203815607.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
8884,54_0_3_20170105173505798.jpg.chip.jpg,54,"(45, 60]",6,0,3.0
8885,48_0_1_20170117171859064.jpg.chip.jpg,48,"(45, 60]",6,0,1.0
8886,55_1_1_20170112220123609.jpg.chip.jpg,55,"(45, 60]",6,1,1.0
8887,46_1_0_20170109142329559.jpg.chip.jpg,46,"(45, 60]",6,1,0.0
8888,47_0_0_20170107213329593.jpg.chip.jpg,47,"(45, 60]",6,0,0.0
8889,69_0_0_20170117172119964.jpg.chip.jpg,69,"(60, 100]",7,0,0.0
8890,40_0_0_20170117134708024.jpg.chip.jpg,40,"(30, 45]",5,0,0.0
8891,41_0_0_20170104200612385.jpg.chip.jpg,41,"(30, 45]",5,0,0.0
8892,84_0_0_20170111211153326.jpg.chip.jpg,84,"(60, 100]",7,0,0.0
8893,66_1_0_20170110160644001.jpg.chip.jpg,66,"(60, 100]",7,1,0.0
8894,28_0_3_20170119194507123.jpg.chip.jpg,28,"(20, 30]",4,0,3.0
8895,8_0_0_20170103201927968.jpg.chip.jpg,8,"(5, 10]",1,0,0.0
8896,38_0_4_20170117021834297.jpg.chip.jpg,38,"(30, 45]",5,0,4.0
8897,38_1_0_20170116003240193.jpg.chip.jpg,38,"(30, 45]",5,1,0.0
8898,37_1_0_20170103163508220.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
8899,55_0_1_20170117180249950.jpg.chip.jpg,55,"(45, 60]",6,0,1.0
8900,58_0_0_20170120224706941.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
8901,28_1_2_20170116164552683.jpg.chip.jpg,28,"(20, 30]",4,1,2.0
8902,43_0_0_20170105164829293.jpg.chip.jpg,43,"(30, 45]",5,0,0.0
8903,28_1_1_20170116013959188.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
8904,42_0_1_20170111200932454.jpg.chip.jpg,42,"(30, 45]",5,0,1.0
8905,45_0_0_20170117182811973.jpg.chip.jpg,45,"(30, 45]",5,0,0.0
8906,63_1_0_20170109150950547.jpg.chip.jpg,63,"(60, 100]",7,1,0.0
8907,18_1_3_20170109213214718.jpg.chip.jpg,18,"(15, 20]",3,1,3.0
8908,38_1_0_20170104200929513.jpg.chip.jpg,38,"(30, 45]",5,1,0.0
8909,20_0_1_20170117184658976.jpg.chip.jpg,20,"(15, 20]",3,0,1.0
8910,40_1_0_20170105163942716.jpg.chip.jpg,40,"(30, 45]",5,1,0.0
8911,46_0_3_20170119201157876.jpg.chip.jpg,46,"(45, 60]",6,0,3.0
8912,16_1_0_20170113210605072.jpg.chip.jpg,16,"(15, 20]",3,1,0.0
8913,46_1_0_20170105172417134.jpg.chip.jpg,46,"(45, 60]",6,1,0.0
8914,80_1_0_20170110140819226.jpg.chip.jpg,80,"(60, 100]",7,1,0.0
8915,50_1_0_20170110141422320.jpg.chip.jpg,50,"(45, 60]",6,1,0.0
8916,73_0_0_20170120224040208.jpg.chip.jpg,73,"(60, 100]",7,0,0.0
8917,14_1_3_20170104221818294.jpg.chip.jpg,14,"(10, 15]",2,1,3.0
8918,73_0_3_20170119212042841.jpg.chip.jpg,73,"(60, 100]",7,0,3.0
8919,41_0_3_20170119204219798.jpg.chip.jpg,41,"(30, 45]",5,0,3.0
8920,5_0_2_20161220145611447.jpg.chip.jpg,5,"(0, 5]",0,0,2.0
8921,55_0_3_20170119155052371.jpg.chip.jpg,55,"(45, 60]",6,0,3.0
8922,40_0_1_20170117195245795.jpg.chip.jpg,40,"(30, 45]",5,0,1.0
8923,90_0_1_20170111205407457.jpg.chip.jpg,90,"(60, 100]",7,0,1.0
8924,16_0_0_20170110231700274.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
8925,41_0_2_20170104212909860.jpg.chip.jpg,41,"(30, 45]",5,0,2.0
8926,52_0_0_20170104212021653.jpg.chip.jpg,52,"(45, 60]",6,0,0.0
8927,37_0_2_20170119193336730.jpg.chip.jpg,37,"(30, 45]",5,0,2.0
8928,8_1_0_20170109203435759.jpg.chip.jpg,8,"(5, 10]",1,1,0.0
8929,42_0_0_20170117135530023.jpg.chip.jpg,42,"(30, 45]",5,0,0.0
8930,29_0_3_20170105162407635.jpg.chip.jpg,29,"(20, 30]",4,0,3.0
8931,52_0_0_20170105173217669.jpg.chip.jpg,52,"(45, 60]",6,0,0.0
8932,58_0_0_20170120224650587.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
8933,16_1_3_20170104214252949.jpg.chip.jpg,16,"(15, 20]",3,1,3.0
8934,18_1_4_20161221195815432.jpg.chip.jpg,18,"(15, 20]",3,1,4.0
8935,6_1_4_20170103233146667.jpg.chip.jpg,6,"(5, 10]",1,1,4.0
8936,45_0_0_20170104202058505.jpg.chip.jpg,45,"(30, 45]",5,0,0.0
8937,45_0_3_20170119184144631.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
8938,65_1_3_20170119201536077.jpg.chip.jpg,65,"(60, 100]",7,1,3.0
8939,54_1_0_20170110124144003.jpg.chip.jpg,54,"(45, 60]",6,1,0.0
8940,17_0_0_20170120133328941.jpg.chip.jpg,17,"(15, 20]",3,0,0.0
8941,15_1_0_20170109214523308.jpg.chip.jpg,15,"(10, 15]",2,1,0.0
8942,68_0_0_20170104184637742.jpg.chip.jpg,68,"(60, 100]",7,0,0.0
8943,29_1_1_20170114024736192.jpg.chip.jpg,29,"(20, 30]",4,1,1.0
8944,52_1_1_20170113000523249.jpg.chip.jpg,52,"(45, 60]",6,1,1.0
8945,77_0_0_20170111222408207.jpg.chip.jpg,77,"(60, 100]",7,0,0.0
8946,11_0_0_20170110220710576.jpg.chip.jpg,11,"(10, 15]",2,0,0.0
8947,40_0_2_20170116193717434.jpg.chip.jpg,40,"(30, 45]",5,0,2.0
8948,12_1_0_20170103200711205.jpg.chip.jpg,12,"(10, 15]",2,1,0.0
8949,90_0_1_20170111223916765.jpg.chip.jpg,90,"(60, 100]",7,0,1.0
8950,59_1_2_20170104212726717.jpg.chip.jpg,59,"(45, 60]",6,1,2.0
8951,40_1_2_20170116161936667.jpg.chip.jpg,40,"(30, 45]",5,1,2.0
8952,39_0_0_20170117184947657.jpg.chip.jpg,39,"(30, 45]",5,0,0.0
8953,28_1_3_20170117144207130.jpg.chip.jpg,28,"(20, 30]",4,1,3.0
8954,37_1_0_20170103183012994.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
8955,42_0_0_20170105173002786.jpg.chip.jpg,42,"(30, 45]",5,0,0.0
8956,39_1_0_20170105000920922.jpg.chip.jpg,39,"(30, 45]",5,1,0.0
8957,40_1_0_20170117170612507.jpg.chip.jpg,40,"(30, 45]",5,1,0.0
8958,28_1_1_20170116231107181.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
8959,35_1_1_20170116223049636.jpg.chip.jpg,35,"(30, 45]",5,1,1.0
8960,42_0_1_20170113175712924.jpg.chip.jpg,42,"(30, 45]",5,0,1.0
8961,36_0_0_20170104165455993.jpg.chip.jpg,36,"(30, 45]",5,0,0.0
8962,18_1_1_20170117140105352.jpg.chip.jpg,18,"(15, 20]",3,1,1.0
8963,29_0_3_20170119165856407.jpg.chip.jpg,29,"(20, 30]",4,0,3.0
8964,45_0_1_20170117190019363.jpg.chip.jpg,45,"(30, 45]",5,0,1.0
8965,47_0_0_20170104210532204.jpg.chip.jpg,47,"(45, 60]",6,0,0.0
8966,30_0_0_20170120223905134.jpg.chip.jpg,30,"(20, 30]",4,0,0.0
8967,30_1_0_20170117174824936.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
8968,35_1_2_20170116191855858.jpg.chip.jpg,35,"(30, 45]",5,1,2.0
8969,28_0_0_20170120134909814.jpg.chip.jpg,28,"(20, 30]",4,0,0.0
8970,55_0_3_20170117175522223.jpg.chip.jpg,55,"(45, 60]",6,0,3.0
8971,13_1_1_20170109204443201.jpg.chip.jpg,13,"(10, 15]",2,1,1.0
8972,30_1_2_20170116163642750.jpg.chip.jpg,30,"(20, 30]",4,1,2.0
8973,45_0_3_20170119202700364.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
8974,29_0_1_20170117103809403.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
8975,61_0_0_20170120225137492.jpg.chip.jpg,61,"(60, 100]",7,0,0.0
8976,54_1_1_20170117141758139.jpg.chip.jpg,54,"(45, 60]",6,1,1.0
8977,68_0_0_20170117171825450.jpg.chip.jpg,68,"(60, 100]",7,0,0.0
8978,14_0_1_20170110232707718.jpg.chip.jpg,14,"(10, 15]",2,0,1.0
8979,60_0_0_20170117204804937.jpg.chip.jpg,60,"(45, 60]",6,0,0.0
8980,75_0_0_20170111205232856.jpg.chip.jpg,75,"(60, 100]",7,0,0.0
8981,30_0_4_20170117202832830.jpg.chip.jpg,30,"(20, 30]",4,0,4.0
8982,70_0_0_20170117174841157.jpg.chip.jpg,70,"(60, 100]",7,0,0.0
8983,42_0_0_20170104172830274.jpg.chip.jpg,42,"(30, 45]",5,0,0.0
8984,36_0_0_20170104172716658.jpg.chip.jpg,36,"(30, 45]",5,0,0.0
8985,47_1_0_20170117140100071.jpg.chip.jpg,47,"(45, 60]",6,1,0.0
8986,30_0_0_20170105170132300.jpg.chip.jpg,30,"(20, 30]",4,0,0.0
8987,40_1_0_20170104172853980.jpg.chip.jpg,40,"(30, 45]",5,1,0.0
8988,65_0_1_20170117171258523.jpg.chip.jpg,65,"(60, 100]",7,0,1.0
8989,37_1_0_20170109002419306.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
8990,30_1_3_20170109141058153.jpg.chip.jpg,30,"(20, 30]",4,1,3.0
8991,54_0_0_20170117204554999.jpg.chip.jpg,54,"(45, 60]",6,0,0.0
8992,55_0_0_20170117135556303.jpg.chip.jpg,55,"(45, 60]",6,0,0.0
8993,72_1_0_20170110182955408.jpg.chip.jpg,72,"(60, 100]",7,1,0.0
8994,15_1_1_20170104005130400.jpg.chip.jpg,15,"(10, 15]",2,1,1.0
8995,58_0_2_20170116193610463.jpg.chip.jpg,58,"(45, 60]",6,0,2.0
8996,4_0_4_20161221202233593.jpg.chip.jpg,4,"(0, 5]",0,0,4.0
8997,28_0_2_20170116192652371.jpg.chip.jpg,28,"(20, 30]",4,0,2.0
8998,55_1_0_20170109220443515.jpg.chip.jpg,55,"(45, 60]",6,1,0.0
8999,16_0_0_20170110232038257.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
9000,49_0_0_20170104185744454.jpg.chip.jpg,49,"(45, 60]",6,0,0.0
9001,28_1_1_20170115235013113.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
9002,65_0_1_20170113184830231.jpg.chip.jpg,65,"(60, 100]",7,0,1.0
9003,90_0_1_20170117194324750.jpg.chip.jpg,90,"(60, 100]",7,0,1.0
9004,35_1_3_20170119155040320.jpg.chip.jpg,35,"(30, 45]",5,1,3.0
9005,47_1_1_20170112231603253.jpg.chip.jpg,47,"(45, 60]",6,1,1.0
9006,30_1_0_20170116220523530.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
9007,52_0_3_20170119205639336.jpg.chip.jpg,52,"(45, 60]",6,0,3.0
9008,61_1_0_20170110122712394.jpg.chip.jpg,61,"(60, 100]",7,1,0.0
9009,9_1_3_20161220222856346.jpg.chip.jpg,9,"(5, 10]",1,1,3.0
9010,53_1_3_20170109140354667.jpg.chip.jpg,53,"(45, 60]",6,1,3.0
9011,52_0_0_20170120222924114.jpg.chip.jpg,52,"(45, 60]",6,0,0.0
9012,55_0_0_20170120223717438.jpg.chip.jpg,55,"(45, 60]",6,0,0.0
9013,51_1_0_20170110154639018.jpg.chip.jpg,51,"(45, 60]",6,1,0.0
9014,63_0_0_20170113173302611.jpg.chip.jpg,63,"(60, 100]",7,0,0.0
9015,20_1_2_20170104020440101.jpg.chip.jpg,20,"(15, 20]",3,1,2.0
9016,29_1_0_20170103183239274.jpg.chip.jpg,29,"(20, 30]",4,1,0.0
9017,8_1_1_20170109205445571.jpg.chip.jpg,8,"(5, 10]",1,1,1.0
9018,82_0_4_20170117190644623.jpg.chip.jpg,82,"(60, 100]",7,0,4.0
9019,48_0_3_20170119200357284.jpg.chip.jpg,48,"(45, 60]",6,0,3.0
9020,30_0_1_20170117181249594.jpg.chip.jpg,30,"(20, 30]",4,0,1.0
9021,6_1_2_20161219162040862.jpg.chip.jpg,6,"(5, 10]",1,1,2.0
